ScenarioId,Date,Hour,ZoneId,LMP,Energy,Congestion,Losses
1,2/27/2022,4,90005,29.54323959,38.07907867,-7.873261929,-0.66257602
1,2/27/2022,5,90005,33.45357132,40.29615784,-6.685432911,-0.157155007
1,2/27/2022,6,90005,36.85368347,49.18600082,-11.25514317,-1.077172995
1,2/27/2022,7,90005,30.1998539,43.02052689,-12.24419594,-0.576475024
1,2/27/2022,8,90005,27.18434715,40.24875259,-13.23747635,0.173069999
1,2/27/2022,9,90005,46.35940933,52.21218491,-6.103395939,0.250618011
1,2/27/2022,10,90005,37.35064316,57.02272415,-19.70059013,0.028511001
1,2/27/2022,11,90005,31.32551765,53.5687027,-22.06105042,-0.182134002
1,2/27/2022,12,90005,19.05892372,40.11018372,-20.75444412,-0.296815008
1,2/27/2022,13,90005,17.46454048,36.17184067,-17.97662735,-0.730670989
1,2/27/2022,14,90005,12.54231453,26.86334419,-13.54199314,-0.779036999
1,2/27/2022,15,90005,3.699361086,24.99015045,-20.35116005,-0.939629972
1,2/27/2022,16,90005,11.19337368,28.10006142,-15.45672417,-1.449962974
1,2/27/2022,17,90005,26.54468536,40.40890884,-12.06198597,-1.802237034
1,2/27/2022,18,90005,39.18655396,51.47771835,-10.1908741,-2.100291014
1,2/27/2022,19,90005,29.2012825,54.51151657,-23.3805275,-1.929708004
1,2/27/2022,20,90005,38.13624191,59.5171814,-19.0835762,-2.297363043
1,2/27/2022,21,90005,29.00854111,56.25039291,-24.46870995,-2.773144007
1,2/27/2022,22,90005,25.52910805,54.27804565,-25.87220001,-2.876735926
1,2/27/2022,23,90005,23.05832291,48.6544342,-23.17312241,-2.422991037
1,2/27/2022,24,90005,19.95949936,43.75764465,-21.96907425,-1.829069972
1,2/28/2022,1,71521,19.7289753,37.04440689,-16.02628326,-1.289144993
1,2/28/2022,2,71521,15.21011066,32.76671982,-16.42943573,-1.127174973
1,2/28/2022,3,71521,13.40268707,29.39532852,-14.75509834,-1.237542987
1,2/28/2022,4,71521,12.77576256,31.27085304,-17.35995865,-1.135131955
1,2/28/2022,5,71521,13.66241932,34.86487961,-20.2820282,-0.920432985
1,2/28/2022,6,71521,15.57604122,42.12166977,-25.46731377,-1.07831502
1,2/28/2022,7,71521,30.17817879,61.88385773,-29.97293282,-1.732748032
1,2/28/2022,8,71521,37.99716949,60.72829819,-20.79389572,-1.937232971
1,2/28/2022,9,71521,34.64714432,52.97593307,-16.18326378,-2.145524979
1,2/28/2022,10,71521,23.00306129,47.22530746,-22.66853523,-1.553712964
1,2/28/2022,11,71521,22.17233276,49.50635529,-25.44783211,-1.886191964
1,2/28/2022,12,71521,23.08349991,40.97449112,-16.29298973,-1.598005056
1,2/28/2022,13,71521,20.97130203,37.93110275,-15.61703777,-1.34276104
1,2/28/2022,14,71521,19.29708099,35.00273132,-14.29504204,-1.410609961
1,2/28/2022,15,71521,20.80751419,35.76742172,-13.56497574,-1.394929051
1,2/28/2022,16,71521,18.62160492,33.91403961,-13.98674488,-1.305691004
1,2/28/2022,17,71521,18.35807228,33.10812759,-13.40917587,-1.340878963
1,2/28/2022,18,71521,21.01160622,38.01466751,-15.49007607,-1.512984037
1,2/28/2022,19,71521,50.14841843,59.88937378,-7.764603138,-1.976348996
1,2/28/2022,20,71521,54.76545334,63.61720657,-6.854175091,-1.997580051
1,2/28/2022,21,71521,54.73707581,58.21591568,-2.070018053,-1.40882504
1,2/28/2022,22,71521,40.94887924,47.79872513,-5.874752045,-0.97509402
1,2/28/2022,23,71521,22.65045166,34.98710632,-11.82934189,-0.507313013
1,2/28/2022,24,71521,23.19137001,34.59973907,-10.98625278,-0.422116995
1,2/28/2022,1,71651,50.24078369,37.04440689,14.01135445,-0.81497699
1,2/28/2022,2,71651,49.32027817,32.76671982,17.25476456,-0.701207995
1,2/28/2022,3,71651,49.49192047,29.39532852,21.03724289,-0.940651
1,2/28/2022,4,71651,48.53409958,31.27085304,18.25140381,-0.988159001
1,2/28/2022,5,71651,45.52203751,34.86487961,11.56015587,-0.902999997
1,2/28/2022,6,71651,57.43141556,42.12166977,16.37121391,-1.061465979
1,2/28/2022,7,71651,85.141922,61.88385773,24.99700165,-1.738935947
1,2/28/2022,8,71651,76.04199219,60.72829819,16.74688339,-1.433187962
1,2/28/2022,9,71651,65.28791809,52.97593307,13.32382298,-1.011839986
1,2/28/2022,10,71651,62.22372055,47.22530746,16.21682358,-1.218412995
1,2/28/2022,11,71651,71.7901535,49.50635529,23.42244148,-1.138646007
1,2/28/2022,12,71651,48.89419174,40.97449112,8.800648689,-0.880952001
1,2/28/2022,13,71651,45.39580536,37.93110275,8.367464066,-0.902760029
1,2/28/2022,14,71651,43.92449188,35.00273132,9.940337181,-1.01857996
1,2/28/2022,15,71651,42.56110001,35.76742172,7.684287071,-0.890609026
1,2/28/2022,16,71651,43.40300751,33.91403961,10.39447308,-0.905505002
1,2/28/2022,17,71651,43.61839676,33.10812759,11.53330994,-1.02304101
1,2/28/2022,18,71651,49.0431633,38.01466751,12.21075153,-1.182255983
1,2/28/2022,19,71651,58.16942215,59.88937378,0.088708997,-1.808658957
1,2/28/2022,20,71651,66.11543274,63.61720657,4.273146152,-1.774919987
1,2/28/2022,21,71651,59.31647873,58.21591568,2.858681917,-1.758121014
1,2/28/2022,22,71651,48.13793564,47.79872513,1.648895025,-1.309684992
1,2/28/2022,23,71651,43.70174789,34.98710632,9.466862679,-0.752223015
1,2/28/2022,24,71651,42.52415848,34.59973907,8.502234459,-0.57781601
1,3/7/2022,1,90001,-0.618044972,12.08759117,-12.57750797,-0.128128007
1,3/7/2022,2,90001,6.887519836,19.13913918,-12.07745266,-0.174165994
1,3/7/2022,3,90001,1.44650197,16.09633636,-14.5114069,-0.138428003
1,3/7/2022,4,90001,1.109141946,16.80230522,-15.54362297,-0.149541005
1,3/7/2022,5,90001,-0.334262013,12.5153141,-12.6981411,-0.151435003
1,3/7/2022,6,90001,5.15115881,18.03311348,-12.75752735,-0.124427997
1,3/7/2022,7,90001,16.7819767,30.75431252,-13.76013184,-0.212204993
1,3/7/2022,8,90001,20.62356567,36.30731583,-15.43685818,-0.246889994
1,3/7/2022,9,90001,19.23586273,34.12052536,-14.68334961,-0.201311007
1,3/7/2022,10,90001,13.81820011,26.92883873,-12.7282486,-0.382389992
1,3/7/2022,11,90001,8.393815994,20.56300163,-11.73325062,-0.435936004
1,3/7/2022,12,90001,10.01569557,19.94808197,-9.415730476,-0.516655028
1,3/7/2022,13,90001,9.76167202,18.20292664,-7.915191174,-0.526064992
1,3/7/2022,14,90001,10.05240822,17.82586861,-7.208381176,-0.565079987
1,3/7/2022,15,90001,10.00600529,14.95386791,-4.408028126,-0.539834976
1,3/7/2022,16,90001,9.613471985,13.47664833,-3.414403915,-0.448772013
1,3/7/2022,17,90001,10.34731007,13.68591213,-2.840435028,-0.498167008
1,3/7/2022,18,90001,7.50821209,16.79550934,-8.691057205,-0.596240997
1,3/7/2022,19,90001,7.809765816,17.48767853,-9.183012009,-0.494901001
1,3/7/2022,20,90001,7.613420963,19.72470474,-11.56293583,-0.548346996
1,3/7/2022,21,90001,8.809019089,22.44837761,-12.89856339,-0.74079603
1,3/7/2022,22,90001,16.13456535,32.07954788,-15.13336754,-0.811613023
1,3/7/2022,23,90001,5.999625206,21.1458168,-14.71693039,-0.429259986
1,3/7/2022,24,90001,-0.464949995,14.10787582,-14.20602226,-0.366804987
1,3/7/2022,1,90002,-6.68730402,12.08759117,-17.56613541,-1.20875895
1,3/7/2022,2,90002,-3.274589062,19.13913918,-20.62230492,-1.791422963
1,3/7/2022,3,90002,-14.36514187,16.09633636,-28.7568779,-1.704602003
1,3/7/2022,4,90002,-10.45163536,16.80230522,-25.59051132,-1.663427949
1,3/7/2022,5,90002,-11.78568077,12.5153141,-23.02067947,-1.280316949
1,3/7/2022,6,90002,-15.19850922,18.03311348,-31.45896721,-1.77265501
1,3/7/2022,7,90002,-8.553458214,30.75431252,-36.00168228,-3.306088924
1,3/7/2022,8,90002,-1.690253019,36.30731583,-34.20345306,-3.794114113
1,3/7/2022,9,90002,-0.576748013,34.12052536,-31.04978943,-3.647484064
1,3/7/2022,10,90002,-1.981536984,26.92883873,-26.09900475,-2.811371088
1,3/7/2022,11,90002,-8.063336372,20.56300163,-26.41581535,-2.21052289
1,3/7/2022,12,90002,-6.503842831,19.94808197,-24.21175575,-2.240170002
1,3/7/2022,13,90002,-7.630023003,18.20292664,-23.70684814,-2.126101971
1,3/7/2022,14,90002,-7.057917118,17.82586861,-22.80172348,-2.082061052
1,3/7/2022,15,90002,-6.596981049,14.95386791,-19.78031158,-1.770537972
1,3/7/2022,16,90002,-7.533028126,13.47664833,-19.39921761,-1.61045897
1,3/7/2022,17,90002,-6.953020096,13.68591213,-18.94324684,-1.695685029
1,3/7/2022,18,90002,-10.07676697,16.79550934,-24.79803276,-2.07424593
1,3/7/2022,19,90002,-15.33558846,17.48767853,-30.53937531,-2.283890963
1,3/7/2022,20,90002,-14.74132729,19.72470474,-31.98071861,-2.485312939
1,3/7/2022,21,90002,-15.38654327,22.44837761,-34.90989685,-2.925024033
1,3/7/2022,22,90002,-9.944561005,32.07954788,-37.7735672,-4.25053978
1,3/7/2022,23,90002,-16.86921883,21.1458168,-35.35066223,-2.664372921
1,3/7/2022,24,90002,-22.25404739,14.10787582,-34.49263,-1.869294047
1,3/7/2022,1,90003,-4.772152901,12.08759117,-15.81054211,-1.049203038
1,3/7/2022,2,90003,0.375580013,19.13913918,-17.16735458,-1.596204042
1,3/7/2022,3,90003,-12.89403343,16.09633636,-27.54652977,-1.443840981
1,3/7/2022,4,90003,-5.419271946,16.80230522,-20.79842186,-1.42315495
1,3/7/2022,5,90003,-10.83993816,12.5153141,-22.27893448,-1.076316953
1,3/7/2022,6,90003,-13.76238632,18.03311348,-30.26809692,-1.527405024
1,3/7/2022,7,90003,-8.348278046,30.75431252,-36.53768158,-2.564909935
1,3/7/2022,8,90003,0.918573022,36.30731583,-32.58581543,-2.80292511
1,3/7/2022,9,90003,-1.547459006,34.12052536,-32.98611069,-2.681873083
1,3/7/2022,10,90003,5.114703178,26.92883873,-19.77023506,-2.043899059
1,3/7/2022,11,90003,-4.236628056,20.56300163,-23.22039032,-1.579239011
1,3/7/2022,12,90003,-2.862920046,19.94808197,-21.1393528,-1.671648979
1,3/7/2022,13,90003,-4.003193855,18.20292664,-20.6024437,-1.603677988
1,3/7/2022,14,90003,-3.367634058,17.82586861,-19.57847977,-1.615023971
1,3/7/2022,15,90003,-3.128909111,14.95386791,-16.67711449,-1.405663967
1,3/7/2022,16,90003,-4.00817585,13.47664833,-16.21801949,-1.266805053
1,3/7/2022,17,90003,-3.413794041,13.68591213,-15.74343204,-1.356274009
1,3/7/2022,18,90003,-5.938488007,16.79550934,-21.08635902,-1.64763999
1,3/7/2022,19,90003,-10.25318909,17.48767853,-25.90641022,-1.83445704
1,3/7/2022,20,90003,-7.538349152,19.72470474,-25.17815208,-2.084901094
1,3/7/2022,21,90003,-7.708064079,22.44837761,-27.77017975,-2.386262894
1,3/7/2022,22,90003,-1.792494059,32.07954788,-30.44915199,-3.422888041
1,3/7/2022,23,90003,-15.36490536,21.1458168,-34.32424164,-2.186476946
1,3/7/2022,24,90003,-20.26299477,14.10787582,-32.86414719,-1.50672102
1,3/7/2022,1,90005,-1.359357953,12.08759117,-12.80268002,-0.64426899
1,3/7/2022,2,90005,8.627238274,19.13913918,-9.72145462,-0.790445983
1,3/7/2022,3,90005,7.212885857,16.09633636,-8.516453743,-0.36699599
1,3/7/2022,4,90005,8.264318466,16.80230522,-8.149853706,-0.388132989
1,3/7/2022,5,90005,-1.102650046,12.5153141,-13.01472664,-0.603237987
1,3/7/2022,6,90005,6.703317165,18.03311348,-10.56158638,-0.768211007
1,3/7/2022,7,90005,15.56902122,30.75431252,-13.8966856,-1.288606048
1,3/7/2022,8,90005,17.15842438,36.30731583,-17.55136681,-1.59752202
1,3/7/2022,9,90005,12.21532631,34.12052536,-20.02856827,-1.876628995
1,3/7/2022,10,90005,7.014217854,26.92883873,-18.47123528,-1.443385959
1,3/7/2022,11,90005,6.997129917,20.56300163,-12.75568962,-0.810181975
1,3/7/2022,12,90005,9.461675644,19.94808197,-9.870010376,-0.61639601
1,3/7/2022,13,90005,8.809356689,18.20292664,-8.991285324,-0.40228501
1,3/7/2022,14,90005,9.763708115,17.82586861,-7.668209076,-0.393952012
1,3/7/2022,15,90005,9.708985329,14.95386791,-4.920384884,-0.324499011
1,3/7/2022,16,90005,8.236628532,13.47664833,-5.019001961,-0.221017003
1,3/7/2022,17,90005,9.056876183,13.68591213,-4.507231236,-0.121804997
1,3/7/2022,18,90005,8.859512329,16.79550934,-7.976307869,0.040309001
1,3/7/2022,19,90005,6.380205154,17.48767853,-11.26136494,0.153891996
1,3/7/2022,20,90005,9.795388222,19.72470474,-10.06344509,0.134128004
1,3/7/2022,21,90005,14.80345154,22.44837761,-7.82002306,0.175097004
1,3/7/2022,22,90005,16.13855934,32.07954788,-16.1815834,0.240596995
1,3/7/2022,23,90005,8.843214035,21.1458168,-12.52251816,0.219916001
1,3/7/2022,24,90005,3.649609089,14.10787582,-10.62897301,0.170705006
1,4/2/2022,1,90001,-4.968537807,-8.118815422,3.007385969,0.142891005
1,4/2/2022,2,90001,-10.37120819,-10.74633312,0.240795001,0.134329006
1,4/2/2022,3,90001,-15.21499062,-16.78767776,1.43838501,0.134301007
1,4/2/2022,4,90001,-19.02812195,-17.23165512,-1.811975002,0.015508
1,4/2/2022,5,90001,-25.82321739,-21.72032738,-4.215834141,0.112946004
1,4/2/2022,6,90001,-16.90420723,-21.11774445,3.996023893,0.217512995
1,4/2/2022,7,90001,-14.38986111,-13.98657513,-0.683018029,0.279731005
1,4/2/2022,8,90001,-10.84597111,-9.086741447,-1.849189043,0.089959003
1,4/2/2022,9,90001,-12.37351227,-8.963191986,-3.614681005,0.204361007
1,4/2/2022,10,90001,-9.853452682,-7.637868881,-2.385907888,0.170323998
1,4/2/2022,11,90001,-12.90375423,-5.571733952,-7.419497013,0.087476
1,4/2/2022,12,90001,-7.565210819,-1.992627978,-5.611638069,0.039055999
1,4/2/2022,13,90001,-6.074771881,-1.688738942,-4.420145988,0.034113001
1,4/2/2022,14,90001,-6.035119057,-1.180363059,-4.879779816,0.025024001
1,4/2/2022,15,90001,-10.5337534,-6.082118034,-4.591524124,0.139889002
1,4/2/2022,16,90001,-10.51144886,-5.947601795,-4.698263168,0.134415999
1,4/2/2022,17,90001,-7.083358765,-3.472691059,-3.68394208,0.073274001
1,4/2/2022,18,90001,-7.260672092,-3.819976091,-3.517477989,0.076782003
1,4/2/2022,19,90001,-10.67458725,-5.834727764,-4.961222172,0.121362001
1,4/2/2022,20,90001,-12.77947426,-3.087181091,-9.73273468,0.040442001
1,4/2/2022,21,90001,-8.121843338,1.964758039,-10.07029343,-0.016307
1,4/2/2022,22,90001,-6.460797787,-1.801898956,-4.683225155,0.024326
1,4/2/2022,23,90001,-8.024228096,-3.979331017,-4.080710888,0.035813998
1,4/2/2022,24,90001,-18.99165916,-11.94685936,-7.222809792,0.178008005
1,4/2/2022,1,90002,-28.19133377,-8.118815422,-20.93635941,0.86384201
1,4/2/2022,2,90002,-29.00218201,-10.74633312,-19.45299149,1.197141051
1,4/2/2022,3,90002,-29.78577614,-16.78767776,-14.72723007,1.729130983
1,4/2/2022,4,90002,-29.99523354,-17.23165512,-14.56256294,1.798985004
1,4/2/2022,5,90002,-30.56383324,-21.72032738,-11.08287239,2.239366055
1,4/2/2022,6,90002,-30.47533226,-21.11774445,-11.65308762,2.295499086
1,4/2/2022,7,90002,-29.67530632,-13.98657513,-17.30138206,1.612651944
1,4/2/2022,8,90002,-27.9984169,-9.086741447,-19.92757225,1.015897989
1,4/2/2022,9,90002,-26.70597458,-8.963191986,-18.76100159,1.018218994
1,4/2/2022,10,90002,-25.61390305,-7.637868881,-18.90250778,0.926473975
1,4/2/2022,11,90002,-21.62877655,-5.571733952,-16.67773438,0.620691001
1,4/2/2022,12,90002,-19.10086441,-1.992627978,-17.33181,0.223572999
1,4/2/2022,13,90002,-18.31812859,-1.688738942,-16.81835938,0.18897
1,4/2/2022,14,90002,-18.46424294,-1.180363059,-17.41572571,0.131846994
1,4/2/2022,15,90002,-22.53293037,-6.082118034,-17.12106133,0.670248985
1,4/2/2022,16,90002,-22.40954781,-5.947601795,-17.12629318,0.664346993
1,4/2/2022,17,90002,-20.13664818,-3.472691059,-17.04873276,0.384773999
1,4/2/2022,18,90002,-20.30059624,-3.819976091,-16.89852524,0.417905003
1,4/2/2022,19,90002,-22.65449524,-5.834727764,-17.48025894,0.66049099
1,4/2/2022,20,90002,-21.16967773,-3.087181091,-18.41653061,0.334033012
1,4/2/2022,21,90002,-19.29785538,1.964758039,-21.03038025,-0.232234001
1,4/2/2022,22,90002,-23.75724792,-1.801898956,-22.1605854,0.205236003
1,4/2/2022,23,90002,-25.29168129,-3.979331017,-21.77435112,0.462000012
1,4/2/2022,24,90002,-25.99898148,-11.94685936,-15.39256096,1.340438008
1,4/2/2022,1,90003,-28.46030617,-8.118815422,-21.07218361,0.730692983
1,4/2/2022,2,90003,-29.9933815,-10.74633312,-20.18950272,0.942453027
1,4/2/2022,3,90003,-29.73768044,-16.78767776,-14.35848999,1.408486009
1,4/2/2022,4,90003,-30.87784195,-17.23165512,-15.01610279,1.369917035
1,4/2/2022,5,90003,-31.35346413,-21.72032738,-11.40551376,1.772379041
1,4/2/2022,6,90003,-30.39699554,-21.11774445,-11.12283039,1.843579054
1,4/2/2022,7,90003,-30.18619919,-13.98657513,-17.51156425,1.311941028
1,4/2/2022,8,90003,-27.8188858,-9.086741447,-19.53813744,0.805993974
1,4/2/2022,9,90003,-26.56035805,-8.963191986,-18.47197342,0.874808013
1,4/2/2022,10,90003,-24.4689579,-7.637868881,-17.57196236,0.740872979
1,4/2/2022,11,90003,-18.86367989,-5.571733952,-13.75272942,0.460781991
1,4/2/2022,12,90003,-16.84969902,-1.992627978,-15.01986885,0.162798002
1,4/2/2022,13,90003,-16.34264946,-1.688738942,-14.79137325,0.137463003
1,4/2/2022,14,90003,-16.31205368,-1.180363059,-15.22729874,0.095609002
1,4/2/2022,15,90003,-21.5539341,-6.082118034,-15.97237492,0.500558019
1,4/2/2022,16,90003,-21.4595108,-5.947601795,-16.00853348,0.496625006
1,4/2/2022,17,90003,-17.74070358,-3.472691059,-14.55937099,0.291359007
1,4/2/2022,18,90003,-17.95082092,-3.819976091,-14.44484711,0.314002007
1,4/2/2022,19,90003,-21.65115738,-5.834727764,-16.30771446,0.491284013
1,4/2/2022,20,90003,-20.4094429,-3.087181091,-17.57294083,0.250678986
1,4/2/2022,21,90003,-17.08893394,1.964758039,-18.89159775,-0.162092999
1,4/2/2022,22,90003,-21.6088562,-1.801898956,-19.95759583,0.150638998
1,4/2/2022,23,90003,-22.82663536,-3.979331017,-19.17758942,0.330283999
1,4/2/2022,24,90003,-25.99077797,-11.94685936,-15.12391567,1.07999599
1,4/2/2022,1,90005,-17.48719215,-8.118815422,-9.840892792,0.472514987
1,4/2/2022,2,90005,-22.89218521,-10.74633312,-12.75731945,0.611465991
1,4/2/2022,3,90005,-21.98680305,-16.78767776,-6.122447014,0.923322022
1,4/2/2022,4,90005,-25.42498589,-17.23165512,-9.142793655,0.949464023
1,4/2/2022,5,90005,-27.22606659,-21.72032738,-6.789410114,1.283671021
1,4/2/2022,6,90005,-24.41399574,-21.11774445,-4.341579914,1.045328021
1,4/2/2022,7,90005,-23.34371948,-13.98657513,-9.989338875,0.632193029
1,4/2/2022,8,90005,-16.59482765,-9.086741447,-7.91880703,0.410721004
1,4/2/2022,9,90005,-18.56264114,-8.963191986,-9.962459564,0.363009006
1,4/2/2022,10,90005,-18.79689598,-7.637868881,-11.53404617,0.375019014
1,4/2/2022,11,90005,-17.26838303,-5.571733952,-11.97133636,0.274686009
1,4/2/2022,12,90005,-10.73756695,-1.992627978,-8.844571114,0.099630997
1,4/2/2022,13,90005,-10.67535591,-1.688738942,-9.067001343,0.080384001
1,4/2/2022,14,90005,-10.29039097,-1.180363059,-9.170934677,0.060906999
1,4/2/2022,15,90005,-16.69955635,-6.082118034,-10.92580128,0.308362991
1,4/2/2022,16,90005,-16.6614933,-5.947601795,-11.02138329,0.307491004
1,4/2/2022,17,90005,-11.16543674,-3.472691059,-7.870201111,0.177454993
1,4/2/2022,18,90005,-11.41479778,-3.819976091,-7.793078899,0.198256999
1,4/2/2022,19,90005,-16.68828011,-5.834727764,-11.14062119,0.287068993
1,4/2/2022,20,90005,-17.19486046,-3.087181091,-14.24567509,0.137997001
1,4/2/2022,21,90005,-14.32704258,1.964758039,-16.23226738,-0.059532002
1,4/2/2022,22,90005,-13.53645706,-1.801898956,-11.78519154,0.050632998
1,4/2/2022,23,90005,-13.43009472,-3.979331017,-9.554623604,0.103860997
1,4/2/2022,24,90005,-18.3061657,-11.94685936,-6.546872139,0.187565997
1,5/31/2022,1,71521,18.35987091,18.69003296,-0.165691003,-0.164471999
1,5/31/2022,2,71521,17.99275208,18.44020081,-0.196660995,-0.25078699
1,5/31/2022,3,71521,19.49688911,19.77171516,0,-0.274827003
1,5/31/2022,4,71521,19.59515381,19.80728531,0.033477999,-0.245609999
1,5/31/2022,5,71521,20.26216125,20.48861122,0.033755999,-0.260205001
1,5/31/2022,6,71521,19.79301071,19.97485161,0.033886001,-0.215728
1,5/31/2022,7,71521,23.50706673,23.86504364,0,-0.35797599
1,5/31/2022,8,71521,20.96155739,21.21986771,0.034522999,-0.292834014
1,5/31/2022,9,71521,24.75524521,25.24073982,-0.109407999,-0.37608701
1,5/31/2022,10,71521,28.49159813,28.77939224,0,-0.287793994
1,5/31/2022,11,71521,28.52098846,28.75389481,0,-0.232906997
1,5/31/2022,12,71521,31.91325569,31.99003029,0,-0.076775998
1,5/31/2022,13,71521,35.99369431,36.25107956,0,-0.257382989
1,5/31/2022,14,71521,38.9553299,39.16682816,0,-0.211501002
1,5/31/2022,15,71521,42.39136505,42.44654465,0,-0.055181
1,5/31/2022,16,71521,46.94504929,47.10047913,0,-0.155432001
1,5/31/2022,17,71521,54.04706573,54.3132019,0,-0.266135007
1,5/31/2022,18,71521,52.87389374,53.21982574,0,-0.345928997
1,5/31/2022,19,71521,52.06687927,52.4709053,0,-0.404026002
1,5/31/2022,20,71521,44.31897736,44.61791611,0,-0.298940003
1,5/31/2022,21,71521,40.10074997,40.2739296,0,-0.173178002
1,5/31/2022,22,71521,35.09939194,35.22267151,0,-0.123278998
1,5/31/2022,23,71521,30.62842941,30.45202637,0.136815995,0.039588001
1,5/31/2022,24,71521,25.08645058,24.43543816,0.677891016,-0.026879
1,5/31/2022,1,71651,18.55679893,18.69003296,-0.086508997,-0.046725001
1,5/31/2022,2,71651,18.31097221,18.44020081,-0.031493001,-0.097732998
1,5/31/2022,3,71651,19.80532837,19.77171516,0,0.033612002
1,5/31/2022,4,71651,19.82542801,19.80728531,-0.055144999,0.073287003
1,5/31/2022,5,71651,20.55171013,20.48861122,-0.055736002,0.118833996
1,5/31/2022,6,71651,19.94124222,19.97485161,-0.055583,0.021972001
1,5/31/2022,7,71651,23.98914146,23.86504364,0,0.124098003
1,5/31/2022,8,71651,21.17371178,21.21986771,-0.056766,0.01061
1,5/31/2022,9,71651,25.11212158,25.24073982,-0.01756,-0.111059003
1,5/31/2022,10,71651,28.58944893,28.77939224,0,-0.189943999
1,5/31/2022,11,71651,28.47210693,28.75389481,0,-0.281787992
1,5/31/2022,12,71651,31.67013168,31.99003029,0,-0.319900006
1,5/31/2022,13,71651,35.41005325,36.25107956,0,-0.841024995
1,5/31/2022,14,71651,37.8743248,39.16682816,0,-1.292505026
1,5/31/2022,15,71651,41.02034378,42.44654465,0,-1.426203966
1,5/31/2022,16,71651,45.51790619,47.10047913,0,-1.582576036
1,5/31/2022,17,71651,52.33076859,54.3132019,0,-1.982432008
1,5/31/2022,18,71651,50.9313736,53.21982574,0,-2.28845191
1,5/31/2022,19,71651,50.09397125,52.4709053,0,-2.376931906
1,5/31/2022,20,71651,42.61457443,44.61791611,0,-2.003345013
1,5/31/2022,21,71651,38.5179863,40.2739296,0,-1.755942941
1,5/31/2022,22,71651,33.82433319,35.22267151,0,-1.398339987
1,5/31/2022,23,71651,29.72843742,30.45202637,0.019440999,-0.743028998
1,5/31/2022,24,71651,24.79281616,24.43543816,0.706804991,-0.349427015
1,2/28/2022,1,90001,23.92320251,37.04440689,-12.62851143,-0.49269101
1,2/28/2022,2,90001,22.14818192,32.76671982,-10.18929672,-0.429244012
1,2/28/2022,3,90001,19.00065041,29.39532852,-9.745041847,-0.649636984
1,2/28/2022,4,90001,18.33992195,31.27085304,-12.34304047,-0.587891996
1,2/28/2022,5,90001,19.04833221,34.86487961,-15.50973701,-0.306811005
1,2/28/2022,6,90001,20.68324089,42.12166977,-21.07618141,-0.362246007
1,2/28/2022,7,90001,32.39103317,61.88385773,-28.65120316,-0.841620028
1,2/28/2022,8,90001,37.13553238,60.72829819,-22.39641762,-1.196346998
1,2/28/2022,9,90001,46.05377579,52.97593307,-5.401745796,-1.520408988
1,2/28/2022,10,90001,25.58590508,47.22530746,-20.71850967,-0.920894027
1,2/28/2022,11,90001,25.59117889,49.50635529,-22.93495369,-0.98022598
1,2/28/2022,12,90001,25.78462601,40.97449112,-14.17779732,-1.012069941
1,2/28/2022,13,90001,24.52856064,37.93110275,-12.5794363,-0.823104978
1,2/28/2022,14,90001,24.03600121,35.00273132,-10.04615879,-0.920571983
1,2/28/2022,15,90001,24.65543556,35.76742172,-10.18203068,-0.929952979
1,2/28/2022,16,90001,23.39295578,33.91403961,-9.65288353,-0.868198991
1,2/28/2022,17,90001,23.30284309,33.10812759,-8.878256798,-0.927028
1,2/28/2022,18,90001,24.65812683,38.01466751,-12.40237331,-0.954168022
1,2/28/2022,19,90001,51.30266953,59.88937378,-7.460781097,-1.125920057
1,2/28/2022,20,90001,54.1553688,63.61720657,-8.030452728,-1.431386948
1,2/28/2022,21,90001,52.66133118,58.21591568,-4.570736885,-0.983848989
1,2/28/2022,22,90001,41.00108719,47.79872513,-6.128457069,-0.669182003
1,2/28/2022,23,90001,26.76875114,34.98710632,-7.994438171,-0.223917007
1,2/28/2022,24,90001,26.09285927,34.59973907,-8.195483208,-0.311398
1,2/28/2022,1,90002,11.07878304,37.04440689,-21.5980854,-4.367535114
1,2/28/2022,2,90002,-0.953779995,32.76671982,-30.05718231,-3.663319111
1,2/28/2022,3,90002,6.09058094,29.39532852,-19.98307419,-3.321671963
1,2/28/2022,4,90002,6.933316231,31.27085304,-21.07598686,-3.26154995
1,2/28/2022,5,90002,7.374010086,34.86487961,-24.21357155,-3.277298927
1,2/28/2022,6,90002,5.041432858,42.12166977,-33.18819427,-3.892041922
1,2/28/2022,7,90002,17.93067741,61.88385773,-38.27843094,-5.674749851
1,2/28/2022,8,90002,32.27104187,60.72829819,-22.53624725,-5.921009064
1,2/28/2022,9,90002,24.16400528,52.97593307,-22.99516869,-5.816757202
1,2/28/2022,10,90002,14.3441,47.22530746,-27.84699059,-5.034217834
1,2/28/2022,11,90002,12.41000843,49.50635529,-31.73976135,-5.356587887
1,2/28/2022,12,90002,18.99298477,40.97449112,-17.64640617,-4.335101128
1,2/28/2022,13,90002,16.45473671,37.93110275,-17.51635742,-3.960006952
1,2/28/2022,14,90002,13.64440155,35.00273132,-17.58153534,-3.77679491
1,2/28/2022,15,90002,16.82156563,35.76742172,-15.18312168,-3.762732983
1,2/28/2022,16,90002,13.40672398,33.91403961,-17.02434349,-3.482971907
1,2/28/2022,17,90002,12.79903316,33.10812759,-16.97179794,-3.337299109
